SubjectID,Age,FootSide,Foot_Length_mm,Foot_Breadth_mm,Ball_Breadth_mm,Heel_Breadth_mm,Toe1_Length_mm,Toe2_Length_mm,Toe3_Length_mm,Toe4_Length_mm,Toe5_Length_mm,Midfoot_Width_mm,Foot_Index_pct,Arch_Index,Heel_Angle_deg,Toe_Angle_deg,Sex
S04723,25,Left,273.2,110.9,93.3,69.3,45.7,39.0,38.2,35.4,28.5,33.1,40.59,0.12,23.7,14.1,1
S04724,29,Right,255.9,100.4,93.7,71.1,41.8,34.9,35.6,31.8,26.9,30.1,39.23,0.12,23.5,8.9,1
S04725,21,Right,256.3,99.4,95.6,65.8,39.3,39.3,33.4,32.4,28.4,30.3,38.78,0.12,21.8,13.6,1
S04726,18,Right,269.2,96.6,89.8,67.2,42.8,40.3,38.6,33.3,27.9,32.1,35.88,0.12,16.9,12.1,1
S04727,32,Left,236.7,98.3,82.9,59.9,36.3,37.9,32.0,29.3,26.4,30.1,41.53,0.13,21.2,10.2,0
S04728,23,Right,237.5,92.4,85.9,61.3,36.4,37.2,34.6,30.8,29.0,30.3,38.91,0.13,20.8,10.1,0
S04729,23,Left,244.9,95.8,86.1,55.7,40.2,35.8,31.9,29.2,24.3,33.1,39.12,0.14,22.6,12.2,0
S04730,18,Right,262.3,98.8,91.2,72.5,39.9,37.2,35.9,30.6,27.0,28.6,37.67,0.11,22.0,11.5,1
S04731,27,Left,272.5,104.3,93.1,63.6,44.4,40.2,37.8,34.0,34.1,33.2,38.28,0.12,18.8,16.5,1
S04732,22,Left,278.9,110.2,96.3,66.4,46.6,40.2,38.5,33.2,31.2,34.0,39.51,0.12,24.3,13.8,1
S04733,31,Right,244.2,95.3,86.3,62.2,38.4,37.8,29.0,30.9,27.9,27.3,39.03,0.11,21.9,8.3,0
S04734,24,Left,249.9,93.5,82.6,60.0,42.0,37.3,35.9,27.2,27.7,28.7,37.41,0.12,17.2,10.4,0
S04735,29,Right,271.1,102.2,97.1,67.3,41.8,37.0,36.9,33.1,32.3,33.5,37.7,0.12,23.5,13.1,1
S04736,21,Left,256.3,102.6,96.3,68.1,39.8,36.5,33.4,30.5,28.5,33.4,40.03,0.13,26.0,10.2,1
S04737,26,Right,248.4,99.4,81.4,61.2,43.8,36.7,33.5,30.1,26.6,30.8,40.02,0.12,16.1,5.3,0
S04738,33,Right,268.4,100.5,90.6,68.5,44.7,39.6,38.8,35.2,30.0,29.0,37.44,0.11,22.7,12.7,1
S04739,28,Left,265.7,105.4,90.2,62.8,43.0,40.0,34.8,33.9,24.1,32.0,39.67,0.12,26.1,14.5,1
S04740,25,Right,234.5,96.4,79.3,59.9,37.7,32.4,31.8,29.1,29.7,29.0,41.11,0.12,22.6,10.9,0
S04741,26,Right,255.0,99.6,89.4,59.4,38.9,35.4,35.2,31.8,26.2,29.8,39.06,0.12,18.5,12.1,0
S04742,30,Right,268.0,107.2,95.0,64.4,42.0,41.7,36.2,31.3,28.9,31.0,40.0,0.12,28.5,11.3,1
S04743,23,Left,272.6,105.8,96.0,61.1,46.7,36.9,36.1,32.5,30.1,29.8,38.81,0.11,19.5,10.4,1
S04744,43,Left,241.3,89.4,82.6,57.2,42.1,35.1,34.0,29.4,26.1,28.0,37.05,0.12,17.9,8.7,0
S04745,27,Right,269.3,105.8,99.6,67.6,42.9,40.6,39.0,37.2,29.9,33.8,39.29,0.13,19.0,11.8,1
S04746,22,Right,273.7,101.0,88.6,68.9,41.9,42.4,36.5,33.6,26.2,31.8,36.9,0.12,23.5,13.0,1
S04747,29,Left,248.9,109.4,98.9,63.8,37.3,35.9,29.5,30.9,28.7,30.1,43.95,0.12,20.7,13.3,1
S04748,23,Left,281.6,105.2,89.2,67.7,45.1,42.1,36.7,32.6,32.4,30.9,37.36,0.11,23.7,13.1,1
S04749,29,Right,289.4,103.1,95.5,63.1,43.5,42.8,36.6,37.1,33.2,27.1,35.63,0.09,20.9,13.6,1
S04750,19,Right,230.0,100.8,86.8,61.8,34.6,33.7,31.2,26.4,26.6,30.9,43.83,0.13,15.7,9.9,0
S04751,30,Right,290.8,109.5,97.7,66.5,45.1,43.6,38.5,36.0,31.2,31.9,37.65,0.11,19.2,11.1,1
S04752,18,Right,283.7,105.0,98.0,65.6,47.7,38.8,40.5,35.0,28.1,25.4,37.01,0.09,23.5,14.0,1
S04753,25,Right,252.2,87.6,84.2,60.3,41.9,37.9,35.6,33.3,26.0,32.5,34.73,0.13,20.2,11.6,0
S04754,25,Right,240.8,95.2,87.4,63.0,39.9,33.3,30.7,29.3,24.4,29.9,39.53,0.12,19.9,10.3,0
S04755,32,Right,241.0,100.8,82.0,57.8,40.1,34.0,34.8,28.5,27.7,29.3,41.83,0.12,17.7,10.0,0
S04756,24,Right,260.9,101.3,89.0,55.0,40.8,37.6,34.4,34.8,24.9,29.8,38.83,0.11,22.2,8.6,0
S04757,28,Right,275.3,97.3,93.4,67.0,39.4,40.5,37.4,34.0,28.4,32.9,35.34,0.12,21.5,8.3,1
S04758,18,Left,236.9,96.1,85.9,60.5,38.6,35.1,33.2,30.8,26.8,27.8,40.57,0.12,23.5,9.9,0
S04759,26,Right,265.0,109.2,100.3,67.2,45.0,38.5,35.4,35.5,29.4,32.4,41.21,0.12,19.1,11.2,1
S04760,18,Left,256.9,96.6,83.7,58.6,40.5,42.8,33.8,28.3,28.3,29.0,37.6,0.11,19.1,8.8,0
S04761,23,Right,254.2,106.9,99.9,65.1,38.1,36.8,30.7,33.4,23.8,32.5,42.05,0.13,22.7,15.3,1
S04762,27,Left,258.7,99.8,83.3,57.5,41.3,38.3,34.5,33.9,30.4,30.5,38.58,0.12,24.3,10.5,0
S04763,18,Left,261.8,99.9,88.2,59.9,44.1,36.1,36.1,37.8,31.8,30.2,38.16,0.12,22.7,10.4,0
S04764,25,Right,256.2,107.2,97.2,65.9,37.1,40.8,34.3,31.2,28.1,29.4,41.84,0.12,25.8,13.5,1
S04765,27,Right,272.7,96.4,86.7,59.7,43.9,39.3,36.9,33.7,25.7,28.6,35.35,0.1,18.5,11.0,0
S04766,28,Right,250.4,92.6,83.1,60.0,41.7,40.7,32.8,27.1,29.2,31.6,36.98,0.13,16.3,12.6,0
S04767,28,Left,230.9,101.2,81.6,59.2,40.3,36.7,33.7,28.9,27.5,33.0,43.83,0.14,24.4,9.9,0
S04768,34,Left,270.6,112.1,95.7,67.3,45.6,39.3,39.0,36.8,29.4,27.9,41.43,0.1,22.4,15.3,1
S04769,27,Left,228.5,93.7,88.1,59.6,39.0,36.8,32.8,31.7,26.8,26.5,41.01,0.12,17.8,14.3,0
S04770,19,Right,271.2,103.7,92.8,67.7,44.5,40.6,37.6,35.0,28.7,33.2,38.24,0.12,20.5,11.3,1
S04771,18,Left,263.6,112.2,96.1,68.0,43.9,40.7,37.5,33.4,29.4,30.3,42.56,0.12,20.1,11.8,1
S04772,30,Right,278.2,109.9,90.0,65.0,46.1,41.1,37.7,35.6,32.8,29.6,39.5,0.11,21.7,11.8,1
S04773,19,Left,273.6,101.7,94.3,62.7,47.5,38.4,38.5,34.2,30.0,32.0,37.17,0.12,20.0,13.3,1
S04774,19,Right,229.9,101.3,90.7,59.3,36.2,30.6,28.9,27.0,26.4,33.7,44.06,0.15,22.2,9.7,0
S04775,25,Right,271.2,105.0,92.1,66.1,42.9,40.6,36.6,34.9,29.5,32.4,38.72,0.12,24.6,11.9,1
S04776,18,Right,222.4,85.7,82.4,61.6,34.5,32.7,30.3,26.3,27.1,27.4,38.53,0.12,13.8,8.0,0
S04777,19,Right,272.1,99.7,95.7,66.3,43.5,39.5,35.4,38.4,31.1,33.0,36.64,0.12,18.3,11.8,1
S04778,27,Left,250.4,101.7,89.4,68.5,43.7,39.7,33.1,33.1,29.2,31.4,40.62,0.12,27.0,8.3,1
S04779,20,Right,279.4,110.8,91.5,65.8,45.7,43.4,37.5,33.0,27.0,35.1,39.66,0.13,24.3,13.3,1
S04780,18,Left,260.5,109.8,94.3,60.3,40.4,39.4,34.0,32.4,26.1,30.2,42.15,0.12,18.7,9.5,1
S04781,20,Left,280.5,103.2,93.3,67.1,42.0,39.2,37.4,37.1,29.8,26.2,36.79,0.09,23.8,12.4,1
S04782,21,Right,295.9,99.7,97.0,64.9,43.3,43.5,39.5,37.5,34.5,29.5,33.69,0.1,24.6,12.1,1
S04783,19,Right,236.7,102.0,88.7,61.7,38.1,35.8,34.2,27.3,23.8,29.2,43.09,0.12,20.2,13.3,0
S04784,29,Right,269.4,111.5,91.6,67.9,44.5,41.2,36.6,32.2,29.1,28.9,41.39,0.11,19.2,14.0,1
S04785,27,Left,273.5,97.8,91.5,68.5,41.5,40.1,33.2,36.3,35.3,31.5,35.76,0.12,20.3,7.1,1
S04786,28,Left,291.3,94.4,92.2,68.6,48.3,45.3,36.7,38.6,34.6,29.4,32.41,0.1,19.3,9.6,1
S04787,18,Right,268.9,93.6,92.1,62.4,41.1,40.0,36.8,34.1,26.9,28.2,34.81,0.1,20.5,8.6,0
S04788,23,Left,237.9,95.9,89.4,61.8,37.9,35.0,30.4,31.2,27.6,26.5,40.31,0.11,20.5,8.1,0
S04789,22,Right,279.7,102.0,98.3,69.5,44.3,36.7,36.5,34.6,34.6,33.0,36.47,0.12,20.0,13.4,1
S04790,29,Left,284.2,102.1,97.0,72.7,44.2,42.9,39.6,34.9,29.3,29.2,35.93,0.1,21.4,10.4,1
S04791,18,Right,255.1,109.0,97.4,69.9,44.2,42.1,39.4,31.5,29.2,30.8,42.73,0.12,21.1,13.9,1
S04792,23,Left,255.4,91.3,83.0,62.9,40.8,36.1,33.0,32.8,27.8,28.7,35.75,0.11,15.9,11.0,0
S04793,31,Right,265.7,108.8,94.0,64.0,43.2,38.2,34.0,32.8,33.9,32.8,40.95,0.12,24.2,10.0,1
S04794,28,Left,274.1,107.4,95.2,66.1,43.5,43.2,37.5,35.2,29.5,30.9,39.18,0.11,25.1,10.1,1
S04795,25,Right,268.0,104.3,95.2,61.1,43.2,41.0,35.2,33.7,32.3,28.1,38.92,0.1,21.0,12.0,1
S04796,18,Left,264.3,110.3,91.4,68.9,43.3,38.2,32.3,35.5,30.0,31.0,41.73,0.12,22.1,13.9,1
S04797,38,Left,280.8,105.5,91.9,71.3,44.0,44.1,41.4,34.0,32.6,32.4,37.57,0.12,22.1,13.2,1
S04798,21,Right,243.1,98.6,85.5,60.1,38.4,37.4,35.7,30.0,28.4,31.1,40.56,0.13,17.8,8.4,0
S04799,31,Left,261.9,104.5,94.1,66.9,43.6,38.2,37.5,30.8,28.2,30.2,39.9,0.12,21.4,14.0,1
S04800,30,Right,255.6,93.5,78.3,60.0,40.4,40.4,34.0,33.4,27.7,26.6,36.58,0.1,21.4,12.4,0
S04801,30,Right,273.8,106.3,94.6,67.2,45.6,39.3,36.1,37.4,30.1,27.8,38.82,0.1,17.2,13.1,1
S04802,20,Left,261.5,106.2,98.8,69.7,43.0,40.8,37.2,33.6,26.2,31.1,40.61,0.12,25.2,10.6,1
S04803,20,Left,245.8,100.7,81.1,57.2,37.3,35.6,32.7,30.0,28.9,30.6,40.97,0.12,22.4,12.5,0
S04804,26,Right,283.4,112.9,89.6,65.3,43.5,42.6,37.9,33.1,34.9,32.0,39.84,0.11,19.1,15.0,1
S04805,18,Left,252.4,85.5,84.5,57.8,39.9,35.4,34.1,32.4,28.8,29.4,33.87,0.12,19.8,9.0,0
S04806,25,Left,240.9,98.4,82.5,60.8,38.8,34.6,35.1,29.8,25.1,30.9,40.85,0.13,24.9,10.2,0
S04807,20,Right,253.7,111.2,90.9,64.9,40.1,37.5,33.0,31.5,28.6,33.2,43.83,0.13,22.3,12.8,1
S04808,20,Left,246.4,98.4,87.0,60.9,40.6,34.8,32.9,31.0,25.2,29.9,39.94,0.12,14.3,11.6,0
S04809,24,Right,278.3,97.6,84.5,70.1,44.0,41.6,37.6,36.1,28.6,33.1,35.07,0.12,27.4,17.0,1
S04810,18,Right,254.1,95.4,86.7,59.4,37.3,39.1,30.4,29.8,28.3,27.7,37.54,0.11,20.2,12.7,0
S04811,18,Left,272.6,100.3,96.1,63.9,50.0,39.0,40.6,32.7,31.8,31.0,36.79,0.11,23.0,12.8,1
S04812,29,Right,237.4,92.6,93.0,61.5,37.1,34.0,29.7,31.2,26.9,30.2,39.01,0.13,16.1,11.5,0
S04813,23,Right,261.3,111.9,93.2,67.1,39.5,38.3,33.8,34.8,25.9,28.2,42.82,0.11,24.1,12.5,1
S04814,27,Left,250.5,90.4,84.0,59.6,38.5,35.7,34.2,30.7,27.1,27.5,36.09,0.11,22.9,6.9,0
S04815,37,Left,244.9,100.1,81.9,62.1,38.2,36.0,35.7,31.8,28.2,27.1,40.87,0.11,23.4,8.2,0
S04816,24,Left,253.0,87.1,88.2,59.9,37.9,39.4,31.9,33.3,27.8,27.2,34.43,0.11,25.5,10.8,0
S04817,32,Right,250.2,99.4,85.3,63.8,41.1,39.2,33.5,31.3,30.2,27.7,39.73,0.11,21.2,8.5,0
S04818,28,Left,235.0,94.6,84.7,62.0,37.3,34.3,31.5,26.8,27.5,31.3,40.26,0.13,24.6,10.9,0
S04819,18,Left,221.6,98.3,84.8,61.7,35.1,34.9,33.8,28.2,21.0,30.9,44.36,0.14,18.2,4.6,0
S04820,23,Right,271.3,105.1,95.7,68.2,41.8,42.6,36.8,35.0,27.1,30.2,38.74,0.11,25.2,15.3,1
S04821,27,Right,268.9,105.5,102.7,66.3,43.1,42.3,35.9,33.0,29.4,32.7,39.23,0.12,22.7,11.8,1
S04822,27,Left,277.3,106.9,94.2,70.6,45.7,41.4,36.2,36.9,27.7,28.1,38.55,0.1,15.2,11.8,1
S04823,27,Left,255.0,107.6,88.2,66.3,39.6,40.2,34.5,27.5,29.1,30.3,42.2,0.12,20.7,14.8,1
S04824,25,Right,261.6,107.2,93.0,70.0,42.0,40.7,31.7,31.1,30.7,31.0,40.98,0.12,25.2,12.5,1
S04825,19,Left,266.5,103.8,83.3,61.7,45.0,38.2,36.0,35.0,30.1,28.7,38.95,0.11,18.8,10.5,0
S04826,18,Left,242.8,105.2,96.5,68.7,39.0,33.8,33.6,31.8,28.6,30.9,43.33,0.13,22.8,11.5,1
S04827,28,Left,239.6,93.0,85.2,57.6,36.7,33.7,30.2,32.1,25.8,29.9,38.81,0.12,25.8,6.8,0
S04828,22,Right,271.4,105.2,91.6,67.2,43.5,39.9,35.7,34.6,29.8,29.5,38.76,0.11,21.6,10.8,1
S04829,25,Left,287.1,111.5,90.6,69.8,48.6,42.6,37.6,35.3,29.2,30.4,38.84,0.11,21.1,8.6,1
S04830,28,Right,232.6,96.8,89.4,57.6,38.2,34.1,29.4,28.1,26.8,27.0,41.62,0.12,16.1,8.7,0
S04831,20,Left,265.8,89.1,83.7,58.2,39.7,39.8,35.4,34.3,29.6,29.2,33.52,0.11,19.3,10.1,0
S04832,33,Left,242.4,100.7,84.2,57.7,40.0,37.9,33.6,31.0,24.3,26.4,41.54,0.11,16.0,12.1,0
S04833,22,Left,254.9,94.3,82.5,59.3,36.0,31.9,34.6,32.8,29.5,27.4,36.99,0.11,23.5,10.3,0
S04834,29,Left,261.4,106.8,94.2,64.7,41.5,41.9,33.2,31.5,29.7,28.1,40.86,0.11,21.1,14.1,1
S04835,22,Right,257.0,97.7,89.9,55.2,44.6,37.6,36.7,32.7,29.1,31.4,38.02,0.12,20.5,12.2,0
S04836,26,Left,285.1,101.7,94.3,70.8,46.2,41.9,43.3,31.7,29.2,30.4,35.67,0.11,25.1,11.0,1
S04837,30,Left,249.3,103.2,94.0,64.7,36.1,31.5,35.0,29.7,25.9,31.9,41.4,0.13,22.2,12.0,1
S04838,33,Left,284.9,106.9,91.2,67.2,45.1,41.4,38.1,32.9,32.0,30.7,37.52,0.11,25.8,12.9,1
S04839,34,Right,287.6,112.9,97.2,65.8,44.2,41.5,40.2,36.0,33.8,28.8,39.26,0.1,22.9,11.7,1
S04840,21,Left,262.0,96.4,94.6,67.2,41.5,38.6,33.6,31.1,31.1,30.0,36.79,0.12,20.3,14.3,1
S04841,18,Right,262.8,94.9,87.4,63.6,41.8,41.1,34.9,30.0,29.6,28.9,36.11,0.11,20.0,11.4,0
S04842,24,Right,242.5,94.0,80.1,65.6,38.1,37.1,32.9,29.4,26.0,31.2,38.76,0.13,18.3,10.8,0
S04843,26,Left,260.4,111.0,101.9,67.2,41.6,37.3,37.0,35.2,30.8,29.0,42.63,0.11,24.5,10.4,1
S04844,18,Right,278.3,98.4,97.1,63.6,43.7,43.4,36.8,35.1,33.3,28.7,35.36,0.1,22.5,13.3,1
S04845,18,Left,257.5,95.6,88.9,67.7,41.8,37.8,37.0,30.5,29.4,29.6,37.13,0.12,29.1,13.1,1
S04846,18,Right,278.8,99.1,97.2,72.2,45.6,43.0,39.6,36.3,29.8,31.9,35.55,0.11,23.2,9.1,1
S04847,22,Left,235.2,96.9,87.0,60.7,36.6,35.0,33.9,30.4,27.9,27.6,41.2,0.12,23.9,9.4,0
S04848,31,Left,292.8,111.9,96.5,66.7,46.9,40.2,42.0,39.0,30.4,29.7,38.22,0.1,24.9,11.4,1
S04849,31,Left,235.6,92.1,83.4,60.8,35.1,32.0,32.1,28.5,24.1,29.0,39.09,0.12,16.3,6.7,0
S04850,18,Right,281.6,103.3,101.0,70.0,45.0,41.8,39.6,33.4,27.7,31.3,36.68,0.11,22.3,10.4,1
S04851,20,Left,256.2,90.5,78.8,61.8,39.7,39.0,36.3,29.1,27.8,30.2,35.32,0.12,23.9,8.3,0
S04852,21,Left,265.9,104.1,96.7,67.7,43.8,42.7,34.7,29.5,28.0,30.6,39.15,0.12,23.3,13.4,1
S04853,18,Left,230.4,99.2,82.9,64.1,34.8,36.9,32.6,27.7,27.0,30.4,43.06,0.13,25.6,7.3,0
S04854,21,Right,279.9,105.8,100.8,62.5,43.4,41.5,36.9,36.3,31.9,33.4,37.8,0.12,22.5,10.0,1
S04855,23,Right,252.0,99.2,83.6,57.3,40.6,39.6,33.7,30.0,26.6,26.8,39.37,0.11,18.7,7.9,0
S04856,26,Right,255.7,96.1,95.5,63.7,40.9,35.9,33.7,30.7,27.6,29.5,37.58,0.12,22.9,14.0,1
S04857,22,Left,273.1,104.1,93.8,73.4,44.7,38.3,39.7,34.2,27.6,31.4,38.12,0.12,22.0,9.5,1
S04858,26,Left,250.4,106.4,83.9,61.7,38.8,36.9,33.0,32.9,24.3,23.3,42.49,0.09,20.9,10.1,0
S04859,20,Left,246.3,106.1,83.3,60.9,44.0,35.9,36.1,30.2,27.0,28.8,43.08,0.12,19.6,12.1,0
S04860,29,Left,256.0,93.8,86.0,58.0,42.9,37.6,35.8,34.4,24.4,27.6,36.64,0.11,19.5,10.3,0
S04861,28,Right,259.6,95.6,81.7,58.5,41.4,40.1,33.0,31.9,31.4,27.8,36.83,0.11,21.5,10.0,0
S04862,28,Right,249.4,103.5,88.9,57.7,40.4,37.8,34.9,29.9,26.2,24.4,41.5,0.1,20.7,11.5,0
S04863,30,Left,256.7,102.9,87.7,69.5,42.4,36.5,34.6,29.1,29.8,30.3,40.09,0.12,19.8,13.7,1
S04864,25,Left,253.4,101.1,102.5,65.6,43.2,37.9,31.9,33.0,28.5,29.3,39.9,0.12,20.0,9.9,1
S04865,21,Right,277.9,101.9,90.8,66.6,45.6,41.0,39.9,35.4,30.9,27.3,36.67,0.1,25.1,7.2,1
S04866,18,Left,229.9,96.2,77.7,56.3,39.5,33.1,28.9,26.4,27.5,27.5,41.84,0.12,19.4,9.0,0
S04867,18,Left,251.2,107.4,98.5,64.1,42.1,35.7,35.8,29.3,29.0,29.6,42.75,0.12,28.4,12.6,1
S04868,18,Right,276.9,112.3,101.2,61.7,42.6,40.6,38.6,36.1,30.3,33.6,40.56,0.12,23.8,13.2,1
S04869,23,Left,248.8,97.6,81.8,63.6,39.5,36.5,32.6,31.7,25.7,27.2,39.23,0.11,14.7,12.0,0
S04870,22,Right,259.7,94.9,85.9,61.5,43.7,40.2,36.6,31.0,25.0,31.4,36.54,0.12,22.2,8.7,0
S04871,38,Right,259.9,107.6,89.9,66.4,43.6,40.9,33.4,31.1,30.6,32.2,41.4,0.12,24.0,6.3,1
S04872,18,Right,257.5,108.9,96.0,65.0,42.5,39.3,37.2,33.5,27.6,29.5,42.29,0.12,28.0,11.0,1
S04873,18,Right,255.5,105.4,95.1,66.7,41.8,38.5,33.2,32.9,30.6,33.7,41.25,0.13,22.5,13.9,1
S04874,34,Left,287.1,107.6,89.7,64.1,46.1,46.1,39.3,33.4,31.3,35.2,37.48,0.12,17.6,14.7,1
S04875,23,Right,275.8,102.1,91.8,66.2,40.3,39.1,39.6,36.0,31.2,35.0,37.02,0.13,20.0,12.9,1
S04876,29,Right,248.9,91.6,90.2,56.6,40.9,34.6,32.0,30.8,28.8,31.0,36.8,0.12,20.0,9.2,0
S04877,20,Left,253.4,96.5,87.3,59.8,43.9,37.2,31.6,32.3,26.9,29.2,38.08,0.12,19.3,11.5,0
S04878,18,Right,271.3,92.4,84.7,58.8,39.8,41.0,36.0,32.7,28.2,28.9,34.06,0.11,22.3,8.1,0
S04879,22,Left,266.9,110.8,91.2,63.6,42.8,39.4,36.6,33.7,29.5,29.4,41.51,0.11,22.9,15.1,1
S04880,25,Right,246.4,93.9,84.1,57.5,38.7,37.0,31.9,29.5,23.6,29.6,38.11,0.12,16.2,10.1,0
S04881,29,Left,285.3,116.3,96.0,62.0,44.4,37.9,39.4,33.6,28.4,28.3,40.76,0.1,27.3,12.9,1
S04882,18,Right,283.7,103.8,95.5,66.2,46.2,38.1,37.0,31.6,35.0,31.3,36.59,0.11,21.0,10.3,1
S04883,31,Right,266.3,87.2,81.0,61.6,43.0,39.9,39.1,37.2,31.0,26.1,32.75,0.1,19.6,12.8,0
S04884,35,Left,262.7,102.1,90.8,64.9,42.3,41.4,33.9,30.2,29.6,32.1,38.87,0.12,26.6,14.8,1
S04885,18,Left,246.0,100.2,95.6,66.9,39.4,35.1,29.8,30.2,28.0,29.7,40.73,0.12,26.1,14.6,1
S04886,23,Right,227.9,99.3,88.2,65.1,35.2,34.1,31.3,27.9,22.5,28.3,43.57,0.12,19.3,9.2,0
S04887,27,Right,289.0,106.7,84.8,70.7,46.5,42.5,36.5,39.2,28.8,33.3,36.92,0.12,28.8,15.6,1
S04888,26,Right,229.8,96.6,85.6,61.4,38.6,34.0,31.0,29.2,23.4,29.1,42.04,0.13,19.7,11.8,0
S04889,22,Right,271.1,96.6,88.9,67.8,43.7,41.1,39.8,30.7,35.0,29.7,35.63,0.11,21.8,11.1,1
S04890,22,Right,235.2,85.9,85.2,61.8,40.2,33.5,31.6,28.5,27.2,26.8,36.52,0.11,24.2,11.1,0
S04891,18,Right,266.7,102.1,94.4,62.5,42.2,37.3,39.4,34.9,29.4,31.2,38.28,0.12,22.0,14.4,1
S04892,21,Right,272.9,115.7,91.2,65.5,42.7,38.4,40.3,29.4,27.3,31.9,42.4,0.12,19.8,11.9,1
S04893,24,Left,251.0,93.0,84.1,61.5,40.3,38.3,32.0,31.0,27.9,28.7,37.05,0.11,18.8,12.4,0
S04894,26,Right,265.4,105.1,90.7,66.7,39.1,40.4,37.2,32.9,31.9,29.2,39.6,0.11,24.4,12.8,1
S04895,22,Right,268.1,100.3,96.2,64.3,43.7,38.9,32.8,32.3,34.2,34.5,37.41,0.13,24.4,15.4,1
S04896,25,Left,258.3,101.2,96.5,71.9,42.7,39.8,35.4,29.7,32.6,32.3,39.18,0.12,23.6,13.7,1
S04897,18,Right,264.0,104.6,92.9,62.2,41.3,38.8,31.6,29.7,30.5,32.6,39.62,0.12,23.3,11.2,1
S04898,20,Left,270.9,112.6,93.6,63.9,41.2,42.1,35.6,33.8,26.1,34.4,41.57,0.13,19.1,13.8,1
S04899,31,Right,295.6,97.4,90.3,65.4,46.4,41.7,39.5,37.1,29.3,30.7,32.95,0.1,21.7,11.6,1
S04900,31,Left,241.8,97.7,83.8,57.8,36.0,34.7,37.1,30.0,24.6,31.5,40.41,0.13,19.9,10.6,0
S04901,26,Right,287.8,101.5,91.6,67.7,46.3,42.1,37.3,34.4,37.2,28.6,35.27,0.1,20.0,12.9,1
S04902,42,Right,264.6,102.9,94.8,70.8,43.8,40.1,33.3,34.6,30.0,36.0,38.89,0.14,22.3,13.5,1
S04903,28,Right,269.8,101.9,92.3,64.8,41.5,37.0,37.7,37.7,29.4,31.8,37.77,0.12,22.8,12.9,1
S04904,18,Right,271.7,122.7,92.8,64.6,47.3,40.9,37.9,35.8,30.1,30.2,45.16,0.11,22.4,10.3,1
S04905,18,Right,234.9,93.1,86.7,63.2,37.5,35.9,30.0,28.8,26.7,26.6,39.63,0.11,24.3,11.6,0
S04906,21,Right,299.8,108.7,91.5,64.2,50.5,45.1,40.8,38.4,30.8,30.6,36.26,0.1,19.2,12.8,1
S04907,29,Left,258.9,94.1,84.6,56.5,41.6,37.1,37.6,31.5,24.7,31.2,36.35,0.12,16.8,11.8,0
S04908,18,Right,263.2,105.6,95.7,64.7,40.7,38.5,37.2,33.3,26.1,34.9,40.12,0.13,23.1,11.2,1
S04909,24,Right,242.1,100.0,84.0,62.7,41.0,38.8,32.8,26.7,27.4,29.1,41.31,0.12,19.6,10.8,0
S04910,29,Right,244.2,98.3,89.2,59.7,40.2,33.3,31.9,29.7,24.8,28.1,40.25,0.12,27.9,13.7,0
S04911,18,Left,242.1,97.1,82.6,63.8,37.8,36.9,31.9,28.9,28.7,28.3,40.11,0.12,20.8,9.2,0
S04912,26,Right,232.3,92.3,94.9,60.5,37.8,34.0,34.4,30.2,23.6,29.3,39.73,0.13,18.8,10.8,0
S04913,30,Left,230.3,93.3,84.3,55.6,36.4,35.2,31.0,25.9,28.6,27.2,40.51,0.12,20.6,10.8,0
S04914,34,Right,259.1,106.9,94.7,63.0,36.7,38.5,33.0,31.6,28.4,27.6,41.26,0.11,21.4,10.9,1
S04915,21,Right,264.1,102.1,95.5,66.5,39.7,37.3,37.0,32.3,26.9,29.4,38.66,0.11,23.2,8.3,1
S04916,24,Right,246.9,95.5,87.2,59.5,38.6,38.3,31.5,28.2,24.7,29.7,38.68,0.12,17.8,9.8,0
S04917,33,Left,255.9,101.9,90.4,70.5,42.6,36.2,34.5,31.3,29.5,33.1,39.82,0.13,19.5,10.6,1
S04918,22,Left,281.6,104.8,94.1,67.7,45.2,42.1,40.4,35.1,30.8,34.2,37.22,0.12,23.5,8.4,1
S04919,20,Left,229.2,91.5,87.4,52.6,35.9,34.4,30.8,30.3,25.4,29.4,39.92,0.13,21.1,8.1,0
S04920,27,Left,282.6,102.1,98.4,69.4,40.9,43.4,38.9,37.7,35.0,31.2,36.13,0.11,23.1,9.4,1
S04921,23,Left,264.9,91.8,86.7,53.4,45.5,40.4,35.7,30.8,24.6,28.7,34.65,0.11,18.3,9.5,0
S04922,25,Left,228.8,87.0,85.5,63.7,34.0,35.0,30.0,28.3,27.6,28.4,38.02,0.12,21.4,8.8,0
S04923,23,Right,244.1,92.3,88.8,60.0,37.9,38.1,32.7,29.0,25.2,30.9,37.81,0.13,21.0,8.2,0
S04924,26,Right,237.8,94.0,85.2,62.2,37.1,30.6,30.7,29.7,28.4,29.6,39.53,0.12,23.0,10.3,0
S04925,26,Left,267.1,98.9,95.1,68.5,41.6,39.9,35.5,33.9,29.0,28.0,37.03,0.1,22.9,13.7,1
S04926,31,Right,259.2,104.7,89.3,67.7,40.0,39.0,36.3,33.6,32.2,31.9,40.39,0.12,21.9,13.9,1
S04927,18,Right,264.9,111.0,97.4,65.6,42.2,41.1,34.9,32.5,33.5,29.1,41.9,0.11,24.1,12.1,1
S04928,24,Right,277.3,100.6,95.8,65.0,46.4,41.1,35.6,39.2,29.6,29.9,36.28,0.11,20.5,12.8,1
